Boat,Date,Secs,LocalTime,Zone,Lat,Lon,Hdg,Heel,Pitch,COG,SOG,CourseWindDirection,CourseWindSpeed,yHdg,ySpeed,yTWS,yTWD,yAWS,yAWA,yTWA,ySOG,yCOG,yRudder
USA,25:09:2013,46857.800,13:00:57.800,-07,37.8278732,-122.4630742,241.0,0.6,-1.1,245.1,4.60,263.6,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46858.000,13:00:58.000,-07,37.8278713,-122.4630789,240.6,0.5,-0.9,240.4,4.50,263.6,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46858.200,13:00:58.200,-07,37.8278692,-122.4630833,240.3,0.3,-0.6,235.3,4.52,263.6,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46858.400,13:00:58.400,-07,37.8278667,-122.4630877,240.3,0.2,-0.2,233.1,4.64,263.6,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46858.600,13:00:58.600,-07,37.8278640,-122.4630920,240.4,0.1,0.2,231.9,4.86,263.6,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46858.800,13:00:58.800,-07,37.8278610,-122.4630966,240.6,0.0,0.4,231.3,5.12,263.6,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46859.000,13:00:59.000,-07,37.8278579,-122.4631014,240.9,0.0,0.4,229.9,5.35,263.6,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46859.200,13:00:59.200,-07,37.8278548,-122.4631062,241.2,0.1,0.2,229.0,5.50,263.6,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46859.400,13:00:59.400,-07,37.8278514,-122.4631110,241.6,0.1,-0.1,229.3,5.54,263.6,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46859.600,13:00:59.600,-07,37.8278480,-122.4631160,242.1,0.2,-0.3,229.9,5.49,263.6,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46859.800,13:00:59.800,-07,37.8278449,-122.4631208,242.5,0.2,-0.5,230.9,5.40,263.6,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46860.000,13:01:00.000,-07,37.8278418,-122.4631258,242.9,0.2,-0.5,232.1,5.24,263.7,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46860.200,13:01:00.200,-07,37.8278390,-122.4631306,243.3,0.1,-0.3,233.1,5.09,263.7,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46860.400,13:01:00.400,-07,37.8278362,-122.4631353,243.6,0.0,0.1,234.1,5.01,263.7,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46860.600,13:01:00.600,-07,37.8278335,-122.4631400,243.9,-0.1,0.5,235.3,5.08,263.7,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46860.800,13:01:00.800,-07,37.8278309,-122.4631451,244.2,-0.2,0.8,237.7,5.26,263.8,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46861.000,13:01:01.000,-07,37.8278283,-122.4631504,244.4,-0.2,0.8,240.1,5.48,263.8,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46861.200,13:01:01.200,-07,37.8278259,-122.4631562,244.6,-0.1,0.6,242.1,5.68,263.8,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46861.400,13:01:01.400,-07,37.8278235,-122.4631622,244.7,-0.1,0.0,243.1,5.77,263.9,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46861.600,13:01:01.600,-07,37.8278211,-122.4631682,244.8,-0.1,-0.5,245.1,5.72,263.9,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46861.800,13:01:01.800,-07,37.8278190,-122.4631742,244.9,0.0,-1.0,246.8,5.50,263.9,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46862.000,13:01:02.000,-07,37.8278171,-122.4631800,244.8,0.0,-1.3,248.5,5.27,264.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46862.200,13:01:02.200,-07,37.8278157,-122.4631856,244.6,-0.1,-1.4,250.4,5.03,264.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46862.400,13:01:02.400,-07,37.8278142,-122.4631911,244.3,-0.1,-1.2,252.1,4.84,264.1,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46862.600,13:01:02.600,-07,37.8278129,-122.4631964,243.8,-0.1,-0.8,253.5,4.69,264.1,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46862.800,13:01:02.800,-07,37.8278117,-122.4632016,243.3,0.0,-0.3,254.0,4.61,264.2,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46863.000,13:01:03.000,-07,37.8278106,-122.4632068,242.8,0.1,0.3,256.1,4.63,264.2,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46863.200,13:01:03.200,-07,37.8278098,-122.4632121,242.1,0.3,0.9,256.9,4.71,264.3,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46863.400,13:01:03.400,-07,37.8278088,-122.4632176,241.4,0.5,1.4,256.9,4.91,264.3,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46863.600,13:01:03.600,-07,37.8278076,-122.4632233,240.7,0.7,1.7,255.4,5.13,264.3,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46863.800,13:01:03.800,-07,37.8278063,-122.4632291,240.0,0.8,1.7,253.1,5.36,264.4,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46864.000,13:01:04.000,-07,37.8278048,-122.4632353,239.3,0.7,1.5,251.4,5.59,264.4,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46864.200,13:01:04.200,-07,37.8278033,-122.4632415,238.6,0.6,1.1,250.9,5.77,264.5,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46864.400,13:01:04.400,-07,37.8278015,-122.4632481,237.8,0.4,0.5,251.9,5.96,264.5,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46864.600,13:01:04.600,-07,37.8277999,-122.4632548,236.9,0.3,0.0,252.7,6.07,264.6,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46864.800,13:01:04.800,-07,37.8277982,-122.4632615,235.9,0.2,-0.5,252.2,6.06,264.6,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46865.000,13:01:05.000,-07,37.8277963,-122.4632682,234.8,0.1,-0.9,250.2,5.98,264.7,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46865.200,13:01:05.200,-07,37.8277947,-122.4632747,233.8,0.1,-1.3,248.1,5.88,264.7,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46865.400,13:01:05.400,-07,37.8277926,-122.4632809,232.8,0.1,-1.4,246.8,5.80,264.7,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46865.600,13:01:05.600,-07,37.8277904,-122.4632871,231.9,0.2,-1.5,245.6,5.68,264.8,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46865.800,13:01:05.800,-07,37.8277882,-122.4632930,230.9,0.3,-1.2,244.5,5.55,264.8,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46866.000,13:01:06.000,-07,37.8277859,-122.4632988,229.8,0.4,-0.9,242.6,5.50,264.8,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46866.200,13:01:06.200,-07,37.8277837,-122.4633044,228.8,0.5,-0.3,241.1,5.52,264.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46866.400,13:01:06.400,-07,37.8277811,-122.4633101,227.7,0.6,0.3,238.9,5.65,264.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46866.600,13:01:06.600,-07,37.8277782,-122.4633158,226.9,0.6,0.8,236.1,5.90,264.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46866.800,13:01:06.800,-07,37.8277750,-122.4633216,226.2,0.7,1.2,234.0,6.20,264.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46867.000,13:01:07.000,-07,37.8277714,-122.4633275,225.5,0.9,1.3,232.9,6.55,264.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46867.200,13:01:07.200,-07,37.8277678,-122.4633337,224.8,1.0,1.1,232.5,6.82,264.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46867.400,13:01:07.400,-07,37.8277639,-122.4633402,224.0,1.1,0.8,232.5,7.06,264.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46867.600,13:01:07.600,-07,37.8277599,-122.4633467,223.0,1.1,0.4,231.4,7.20,264.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46867.800,13:01:07.800,-07,37.8277555,-122.4633533,222.0,1.1,0.1,229.0,7.26,264.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46868.000,13:01:08.000,-07,37.8277510,-122.4633596,221.0,1.1,0.0,225.7,7.29,264.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46868.200,13:01:08.200,-07,37.8277462,-122.4633655,220.1,1.1,0.1,221.8,7.37,264.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46868.400,13:01:08.400,-07,37.8277409,-122.4633710,219.4,1.0,0.3,217.9,7.49,264.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46868.600,13:01:08.600,-07,37.8277351,-122.4633762,218.9,0.9,0.7,214.2,7.77,264.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46868.800,13:01:08.800,-07,37.8277290,-122.4633813,218.7,0.8,1.1,211.7,8.07,264.8,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46869.000,13:01:09.000,-07,37.8277225,-122.4633863,218.8,0.7,1.2,211.1,8.53,264.8,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46869.200,13:01:09.200,-07,37.8277156,-122.4633916,218.9,0.6,1.1,211.5,8.86,264.8,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46869.400,13:01:09.400,-07,37.8277085,-122.4633972,218.9,0.5,0.8,212.5,9.12,264.8,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46869.600,13:01:09.600,-07,37.8277014,-122.4634031,218.9,0.5,0.4,213.4,9.29,264.7,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46869.800,13:01:09.800,-07,37.8276942,-122.4634091,218.9,0.5,0.0,213.7,9.36,264.7,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46870.000,13:01:10.000,-07,37.8276869,-122.4634151,218.9,0.4,-0.2,213.6,9.41,264.6,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46870.200,13:01:10.200,-07,37.8276797,-122.4634213,218.9,0.5,-0.4,213.4,9.44,264.6,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46870.400,13:01:10.400,-07,37.8276724,-122.4634275,218.9,0.5,-0.4,213.4,9.48,264.5,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46870.600,13:01:10.600,-07,37.8276650,-122.4634336,218.9,0.6,-0.2,213.7,9.53,264.5,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46870.800,13:01:10.800,-07,37.8276576,-122.4634398,219.0,0.6,0.0,213.7,9.62,264.4,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46871.000,13:01:11.000,-07,37.8276501,-122.4634461,219.0,0.6,0.2,214.2,9.83,264.3,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46871.200,13:01:11.200,-07,37.8276426,-122.4634529,219.1,0.7,0.4,214.7,10.06,264.3,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46871.400,13:01:11.400,-07,37.8276349,-122.4634596,219.1,0.8,0.4,214.5,10.27,264.2,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46871.600,13:01:11.600,-07,37.8276270,-122.4634665,219.2,0.8,0.4,215.4,10.42,264.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46871.800,13:01:11.800,-07,37.8276191,-122.4634736,219.1,0.9,0.3,215.9,10.53,264.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46872.000,13:01:12.000,-07,37.8276111,-122.4634808,219.1,1.0,0.2,215.2,10.66,264.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46872.200,13:01:12.200,-07,37.8276030,-122.4634882,219.0,1.1,0.1,215.5,10.80,264.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46872.400,13:01:12.400,-07,37.8275949,-122.4634957,219.0,1.1,0.0,215.5,10.94,263.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46872.600,13:01:12.600,-07,37.8275866,-122.4635031,219.0,1.2,-0.1,215.7,11.03,263.7,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46872.800,13:01:12.800,-07,37.8275783,-122.4635107,218.9,1.3,-0.2,216.1,11.12,263.7,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46873.000,13:01:13.000,-07,37.8275699,-122.4635183,218.8,1.5,-0.2,215.6,11.19,263.6,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46873.200,13:01:13.200,-07,37.8275616,-122.4635261,218.6,1.6,-0.1,215.6,11.25,263.5,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46873.400,13:01:13.400,-07,37.8275531,-122.4635338,218.5,1.7,0.2,215.8,11.31,263.4,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46873.600,13:01:13.600,-07,37.8275445,-122.4635416,218.3,1.8,0.5,215.7,11.50,263.3,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46873.800,13:01:13.800,-07,37.8275357,-122.4635495,218.1,1.8,0.8,215.1,11.77,263.3,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46874.000,13:01:14.000,-07,37.8275267,-122.4635575,218.0,1.8,1.0,214.7,12.06,263.2,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46874.200,13:01:14.200,-07,37.8275175,-122.4635657,217.9,1.8,1.0,214.7,12.41,263.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46874.400,13:01:14.400,-07,37.8275078,-122.4635740,217.8,1.7,0.8,214.7,12.71,263.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46874.600,13:01:14.600,-07,37.8274981,-122.4635825,217.6,1.6,0.4,214.8,12.97,263.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46874.800,13:01:14.800,-07,37.8274881,-122.4635913,217.4,1.5,0.0,215.0,13.08,262.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46875.000,13:01:15.000,-07,37.8274782,-122.4636000,217.2,1.5,-0.3,214.8,13.08,262.8,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46875.200,13:01:15.200,-07,37.8274683,-122.4636088,217.1,1.5,-0.4,214.4,13.01,262.7,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46875.400,13:01:15.400,-07,37.8274584,-122.4636173,217.0,1.4,-0.3,214.3,12.98,262.6,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46875.600,13:01:15.600,-07,37.8274484,-122.4636259,216.9,1.4,-0.1,214.1,13.04,262.5,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46875.800,13:01:15.800,-07,37.8274383,-122.4636344,216.9,1.4,0.2,213.8,13.14,262.5,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46876.000,13:01:16.000,-07,37.8274282,-122.4636430,217.0,1.2,0.4,213.8,13.29,262.4,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46876.200,13:01:16.200,-07,37.8274180,-122.4636518,217.2,0.9,0.5,213.7,13.44,262.3,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46876.400,13:01:16.400,-07,37.8274076,-122.4636605,217.4,0.7,0.5,213.5,13.55,262.2,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46876.600,13:01:16.600,-07,37.8273971,-122.4636693,217.6,0.5,0.3,214.2,13.60,262.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46876.800,13:01:16.800,-07,37.8273867,-122.4636783,217.8,0.4,0.1,214.5,13.63,262.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46877.000,13:01:17.000,-07,37.8273762,-122.4636873,218.1,0.2,-0.2,214.2,13.60,261.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46877.200,13:01:17.200,-07,37.8273660,-122.4636964,218.4,0.1,-0.5,214.6,13.62,261.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46877.400,13:01:17.400,-07,37.8273556,-122.4637056,218.6,0.0,-0.9,215.5,13.56,261.8,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46877.600,13:01:17.600,-07,37.8273455,-122.4637147,218.7,0.0,-1.1,215.9,13.42,261.7,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46877.800,13:01:17.800,-07,37.8273355,-122.4637238,218.9,0.1,-1.3,215.8,13.25,261.7,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46878.000,13:01:18.000,-07,37.8273256,-122.4637329,219.0,0.1,-1.3,216.1,13.08,261.6,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46878.200,13:01:18.200,-07,37.8273160,-122.4637419,219.1,0.1,-1.1,216.0,12.91,261.5,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46878.400,13:01:18.400,-07,37.8273064,-122.4637507,219.2,0.1,-0.9,215.7,12.82,261.5,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46878.600,13:01:18.600,-07,37.8272968,-122.4637595,219.4,0.1,-0.5,215.7,12.82,261.4,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46878.800,13:01:18.800,-07,37.8272870,-122.4637683,219.7,0.0,-0.2,216.0,12.90,261.4,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46879.000,13:01:19.000,-07,37.8272774,-122.4637772,220.0,0.1,0.0,216.3,13.03,261.3,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46879.200,13:01:19.200,-07,37.8272677,-122.4637865,220.2,0.3,0.0,216.4,13.16,261.3,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46879.400,13:01:19.400,-07,37.8272579,-122.4637957,220.5,0.4,-0.3,217.0,13.19,261.2,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46879.600,13:01:19.600,-07,37.8272482,-122.4638050,220.6,0.4,-0.7,217.7,13.16,261.2,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46879.800,13:01:19.800,-07,37.8272386,-122.4638144,220.8,0.5,-1.1,217.7,13.01,261.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46880.000,13:01:20.000,-07,37.8272291,-122.4638237,221.0,0.5,-1.2,217.9,12.80,261.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46880.200,13:01:20.200,-07,37.8272201,-122.4638329,221.2,0.5,-1.3,218.0,12.62,261.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46880.400,13:01:20.400,-07,37.8272109,-122.4638419,221.4,0.5,-1.1,218.0,12.52,261.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46880.600,13:01:20.600,-07,37.8272017,-122.4638509,221.7,0.5,-1.0,218.2,12.43,261.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46880.800,13:01:20.800,-07,37.8271927,-122.4638599,221.9,0.5,-0.9,218.4,12.40,261.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46881.000,13:01:21.000,-07,37.8271837,-122.4638688,222.2,0.5,-0.6,218.5,12.35,261.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46881.200,13:01:21.200,-07,37.8271750,-122.4638779,222.4,0.5,-0.4,219.2,12.29,261.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46881.400,13:01:21.400,-07,37.8271662,-122.4638871,222.6,0.5,-0.2,219.9,12.33,261.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46881.600,13:01:21.600,-07,37.8271575,-122.4638963,222.8,0.5,-0.1,220.3,12.34,261.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46881.800,13:01:21.800,-07,37.8271487,-122.4639057,222.9,0.5,-0.2,220.8,12.41,261.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46882.000,13:01:22.000,-07,37.8271401,-122.4639154,223.0,0.6,-0.3,222.3,12.38,261.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46882.200,13:01:22.200,-07,37.8271319,-122.4639253,222.9,0.7,-0.5,223.2,12.29,261.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46882.400,13:01:22.400,-07,37.8271236,-122.4639351,222.8,0.6,-0.5,223.3,12.16,261.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46882.600,13:01:22.600,-07,37.8271155,-122.4639448,222.6,0.5,-0.5,223.3,12.06,261.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46882.800,13:01:22.800,-07,37.8271073,-122.4639545,222.4,0.4,-0.4,223.3,12.08,261.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46883.000,13:01:23.000,-07,37.8270992,-122.4639642,222.1,0.5,-0.4,223.3,12.08,261.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46883.200,13:01:23.200,-07,37.8270912,-122.4639739,221.9,0.6,-0.5,223.0,12.06,261.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,46883.400,13:01:23.400,-07,37.8270830,-122.4639835,221.7,0.7,-0.7,222.9,12.02,261.1,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
